step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-04,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.694966e-08,8.694166e-08,-6.562228e-07,9.944920e-07,8.740811e-07,1.803021e-15,4.120252e-05,5.690308e-04,4.944549e-08,-2.734029e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.428638e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-2.810714e-06,0,0.000000e+00,0.000000e+00,-2.186495e-02,5.338441e-04,4.177786e-02,1.552315e-02,4.492559e-04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.332561e-08,2.332617e-08,-2.486351e-07,2.019921e-07,2.236431e-07,1.360674e-16,1.166689e-05,1.561427e-04,1.265116e-08,-2.099407e-02,4.255323e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.433131e-01,-2.810717e-06,8.985091e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-1.123474e-06,0,0.000000e+00,0.000000e+00,-4.299437e-02,1.027227e-03,8.370155e-02,2.919819e-02,1.728913e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.913923e-08,2.517994e-08,-1.633487e-07,1.320228e-07,1.297602e-07,8.626404e-17,6.989927e-06,9.283047e-05,7.340343e-09,-1.968349e-02,3.795146e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.445927e-01,-1.123474e-06,2.559314e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-6.681546e-07,0,0.000000e+00,0.000000e+00,-6.421586e-02,1.525339e-03,1.256176e-01,4.318522e-02,3.853286e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.934015e-08,6.112391e-08,-1.607876e-07,3.049155e-07,2.673496e-07,2.450008e-16,8.161106e-06,1.407561e-04,1.512358e-08,-1.832224e-02,4.921512e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.467171e-01,-6.681544e-07,4.248744e+00,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-4.693017e-07,0,0.000000e+00,0.000000e+00,-8.542584e-02,2.022865e-03,1.675345e-01,5.714707e-02,6.816007e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-9.874794e-08,1.147982e-07,-2.188848e-07,5.551594e-07,4.725285e-07,8.036861e-16,1.325424e-05,2.445304e-04,2.673025e-08,-1.798923e-02,3.461896e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.496798e-01,-4.693006e-07,5.925441e+00,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-3.571772e-07,0,0.000000e+00,0.000000e+00,-1.066373e-01,2.520463e-03,2.094512e-01,7.111208e-02,1.061842e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.668263e-07,1.827013e-07,-2.990132e-07,8.978451e-07,7.595641e-07,2.309076e-15,2.072588e-05,3.822964e-04,4.296744e-08,-1.861760e-02,4.499040e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.534822e-01,-3.571741e-07,7.604822e+00,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-2.844243e-07,0,0.000000e+00,0.000000e+00,-1.278485e-01,3.018053e-03,2.513679e-01,8.507669e-02,1.526028e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-2.531612e-07,2.665463e-07,-3.981487e-07,1.331356e-06,1.125119e-06,5.407773e-15,3.014858e-05,5.534073e-04,6.364636e-08,-1.959038e-02,6.243224e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.581241e-01,-2.844180e-07,9.283730e+00,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-2.333354e-07,0,0.000000e+00,0.000000e+00,-1.490598e-01,3.515644e-03,2.932847e-01,9.904136e-02,2.074164e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-3.611904e-07,3.686644e-07,-5.428581e-07,1.839158e-06,1.553099e-06,1.115088e-14,4.142155e-05,7.574488e-04,8.785653e-08,-2.102225e-02,4.755628e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.636055e-01,-2.333240e-07,1.096271e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-1.952849e-07,0,0.000000e+00,0.000000e+00,-1.702710e-01,4.013234e-03,3.352014e-01,1.130060e-01,2.706248e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-4.908503e-07,4.958307e-07,-6.911778e-07,2.444871e-06,2.067112e-06,2.095005e-14,5.451296e-05,9.941702e-04,1.169335e-07,-2.283363e-02,8.086559e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.699263e-01,-1.952651e-07,1.264169e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-1.661267e-07,0,0.000000e+00,0.000000e+00,-1.914823e-01,4.510825e-03,3.771182e-01,1.269707e-01,3.422281e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-6.456545e-07,6.521863e-07,-9.150381e-07,3.108006e-06,2.625633e-06,3.629308e-14,6.941646e-05,1.263709e-03,1.485282e-07,-2.517607e-02,4.241949e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.770866e-01,-1.660960e-07,1.432066e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,5.500000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-1.432356e-07,0,0.000000e+00,0.000000e+00,-2.126935e-01,5.008416e-03,4.190349e-01,1.409353e-01,4.222263e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.308105e-07,8.390349e-07,-1.143572e-06,3.865923e-06,3.266562e-06,5.974424e-14,8.612519e-05,1.565558e-03,1.847846e-07,-2.786883e-02,7.076079e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.850864e-01,-1.431888e-07,1.599964e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,6.000000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-1.244920e-07,0,0.000000e+00,0.000000e+00,-2.339048e-01,5.506006e-03,4.609517e-01,1.549000e-01,5.106194e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.022776e-06,1.032936e-06,-1.365181e-06,4.757359e-06,4.030131e-06,9.245877e-14,1.046342e-04,1.900183e-03,2.279786e-07,-3.115611e-02,1.138727e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,9.939257e-01,-1.244265e-07,1.767861e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,6.500000e-03,5.000000e-04,-1.000000e+00,1.000000e+00,-2.000000e-01,9.428638e-01,-1.092553e-07,0,0.000000e+00,0.000000e+00,-2.551161e-01,6.003597e-03,5.028684e-01,1.688647e-01,6.074073e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-1.247112e-06,1.259253e-06,-1.683090e-06,5.665794e-06,4.797111e-06,1.385614e-13,1.249492e-04,2.267255e-03,2.713656e-07,-3.565050e-02,6.939554e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428638e-01,1.003605e+00,-1.091631e-07,1.935758e+01,0.000000e+00,0.000000e+00,0.000000e+00
