step,time,dt,theta_min,theta_max,mass,E_CH,dE_CH_dt,ch_iterations,ch_residual,ch_time,phi_min,phi_max,H_max,M_max,E_mag,mu_min,mu_max,poisson_iterations,poisson_residual,poisson_time,ux_min,ux_max,uy_min,uy_max,U_max,E_kin,divU_L2,divU_Linf,CFL,p_min,p_max,F_cap_max,F_mag_max,F_grav_max,ns_time,E_internal,E_total,dE_internal_dt,dE_total_dt,interface_y_min,interface_y_max,interface_y_mean
0,5.000000e-04,5.000000e-04,-1.000007e+00,1.021752e+00,-2.000000e-01,9.428668e-01,0.000000e+00,0,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.534590e-01,1.359709e-01,-8.534589e-01,1.359709e-01,1.069381e+00,2.248112e-05,1.774649e+00,4.303060e+02,6.049334e-02,-9.100540e+03,1.346010e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428893e-01,9.428893e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1,1.000000e-03,5.000000e-04,-1.000010e+00,1.029435e+00,-2.000000e-01,9.428703e-01,7.028635e-03,0,0.000000e+00,0.000000e+00,-2.186495e-02,5.338441e-04,4.177787e-02,1.552315e-02,4.492558e-04,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.537151e-01,1.359956e-01,-8.537151e-01,1.359956e-01,1.069714e+00,2.568866e-05,1.775147e+00,4.304376e+02,6.051216e-02,-9.101103e+03,1.346005e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428960e-01,9.433453e-01,1.344372e-02,9.119553e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,1.500000e-03,5.000000e-04,-1.000012e+00,1.034602e+00,-2.000000e-01,9.428740e-01,7.333063e-03,0,0.000000e+00,0.000000e+00,-4.299437e-02,1.027227e-03,8.370159e-02,2.919820e-02,1.728912e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.532824e-01,1.359242e-01,-8.532823e-01,1.359243e-01,1.069161e+00,2.592494e-05,1.774239e+00,4.302222e+02,6.048089e-02,-9.101473e+03,1.345139e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.428999e-01,9.446288e-01,7.805634e-03,2.567118e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,2.000000e-03,5.000000e-04,-1.000015e+00,1.038544e+00,-2.000000e-01,9.428778e-01,7.514344e-03,0,0.000000e+00,0.000000e+00,-6.421586e-02,1.525339e-03,1.256177e-01,4.318524e-02,3.853280e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.529345e-01,1.358758e-01,-8.529344e-01,1.358759e-01,1.068714e+00,2.559068e-05,1.773521e+00,4.300497e+02,6.045557e-02,-9.101243e+03,1.344413e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429034e-01,9.467566e-01,6.845812e-03,4.255582e+00,0.000000e+00,0.000000e+00,0.000000e+00
4,2.500000e-03,5.000000e-04,-1.000014e+00,1.041755e+00,-2.000000e-01,9.428816e-01,7.623542e-03,0,0.000000e+00,0.000000e+00,-8.542584e-02,2.022864e-03,1.675346e-01,5.714710e-02,6.815992e-03,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.526581e-01,1.358492e-01,-8.526580e-01,1.358493e-01,1.068351e+00,2.501860e-05,1.772966e+00,4.299140e+02,6.043507e-02,-9.101162e+03,1.343843e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429066e-01,9.497226e-01,6.479386e-03,5.931904e+00,0.000000e+00,0.000000e+00,0.000000e+00
5,3.000000e-03,5.000000e-04,-1.000014e+00,1.044469e+00,-2.000000e-01,9.428854e-01,7.626123e-03,0,0.000000e+00,0.000000e+00,-1.066373e-01,2.520462e-03,2.094514e-01,7.111212e-02,1.061839e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.524357e-01,1.358062e-01,-8.524356e-01,1.358063e-01,1.068073e+00,2.443117e-05,1.772491e+00,4.298021e+02,6.041931e-02,-9.101309e+03,1.343349e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429098e-01,9.535282e-01,6.451270e-03,7.611244e+00,0.000000e+00,0.000000e+00,0.000000e+00
6,3.500000e-03,5.000000e-04,-1.000013e+00,1.046835e+00,-2.000000e-01,9.428892e-01,7.681421e-03,0,0.000000e+00,0.000000e+00,-1.278485e-01,3.018051e-03,2.513682e-01,8.507676e-02,1.526023e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.522423e-01,1.357792e-01,-8.522423e-01,1.357793e-01,1.067824e+00,2.397077e-05,1.772093e+00,4.297062e+02,6.040524e-02,-9.101255e+03,1.342934e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429132e-01,9.581734e-01,6.760607e-03,9.290448e+00,0.000000e+00,0.000000e+00,0.000000e+00
7,4.000000e-03,5.000000e-04,-1.000012e+00,1.048932e+00,-2.000000e-01,9.428931e-01,7.716216e-03,0,0.000000e+00,0.000000e+00,-1.490598e-01,3.515642e-03,2.932850e-01,9.904144e-02,2.074156e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.520735e-01,1.357477e-01,-8.520735e-01,1.357478e-01,1.067613e+00,2.369844e-05,1.771732e+00,4.296211e+02,6.039331e-02,-9.101121e+03,1.342551e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429168e-01,9.636583e-01,7.171570e-03,1.096983e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,4.500000e-03,5.000000e-04,-1.000011e+00,1.050811e+00,-2.000000e-01,9.428969e-01,7.714818e-03,0,0.000000e+00,0.000000e+00,-1.702710e-01,4.013232e-03,3.352019e-01,1.130061e-01,2.706237e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.519218e-01,1.357239e-01,-8.519217e-01,1.357239e-01,1.067419e+00,2.356393e-05,1.771417e+00,4.295455e+02,6.038236e-02,-9.101057e+03,1.342225e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429205e-01,9.699829e-01,7.445799e-03,1.264906e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,5.000000e-03,5.000000e-04,-1.000010e+00,1.052522e+00,-2.000000e-01,9.429008e-01,7.762913e-03,0,0.000000e+00,0.000000e+00,-1.914823e-01,4.510822e-03,3.771187e-01,1.269708e-01,3.422265e-02,1.000000e+00,1.500000e+00,0,0.000000e+00,0.000000e+00,-8.517861e-01,1.357002e-01,-8.517860e-01,1.357002e-01,1.067247e+00,2.352825e-05,1.771133e+00,4.294778e+02,6.037261e-02,-9.100966e+03,1.341929e+04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.429244e-01,9.771470e-01,7.691544e-03,1.432826e+01,0.000000e+00,0.000000e+00,0.000000e+00
